subject_id	subject_label	subject_category	subject_description	object_id	object_label	object_source	predicate_id	mapping_justification	confidence	comment
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		MAXO:0000092	excessive alcohol avoidance	MAXO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8485	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		OAE:0002316	excessive lowering of blood pressure AE	OAE	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8465	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		SYMP:0000592	excessive crying of infant	SYMP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8461	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		CL:0011025	exhausted T cell	CL	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8459	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		ADDICTO:0001275	excessive product-use behaviour	ADDICTO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8454	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		HP:0007392	Excessive wrinkled skin	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8406	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		SYMP:0000565	polyuria	SYMP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8390	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		EFO:0007875	excessive daytime sleepiness measurement	EFO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8373	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		FBbi:00000363	exhaustive photon reassignment	FBBI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8364	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		SYMP:0000396	mydriasis	SYMP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8314	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		HP:5200040	Excessively quiet speech	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8296	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		MAXO:0010100	dietary iron intake avoidance	MAXO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8295	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		FYPO:0003136	excess plasma membrane present	FYPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8293	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		MAXO:0000096	excessive protein consumption avoidance	MAXO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8284	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		GSSO:001857	excessive sexual drive	GSSO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8282	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		SYMP:0019164	excessive tearing	SYMP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8276	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		ICO:0000313	excess material role	ICO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8270	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		GSSO:005329	excessive orgasm	GSSO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8265	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		RXNO:0000166	Hofmann elimination	RXNO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8263	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		PATO:0002111	moderately well differentiated	PATO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9385	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		SIO:001305	moderately quantifier	SIO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9224	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		CPONT_/vocab/CPONT:0000002	moderately affected phenotype	CPONT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9198	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		NCIT:C131416	Moderately Good	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9170	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		NCIT:C164129	Moderately Comfortable	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9152	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		ENVO:01001038	moderately saline water	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9122	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		EXMO:0000331	moderate physical activity	EXMO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9119	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		EXMO:0000183	moderate walking	EXMO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9110	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		MICRO:0001402	moderately alkaline pH	MICRO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9105	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		MICRO:0001405	moderately acidic pH	MICRO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9104	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		OBCS:0000335	moderate degree of certainty	OBCS	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9103	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		NCIT:C106648	Moderate Chance of Dozing Question	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9092	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		MONDO:0024492	tumor grade 2, general grading system	MONDO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9049	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		XCO:0001780	moderate ambient light exposure	XCO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9042	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		PECO:0007076	moderate light intensity exposure	PECO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9019	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		EXMO:0000333	{'type': ['reification'], 'value': 'moderate-to-vigorous physical activity', 'axioms': [{'http://www.geneontology.org/formats/oboInOwl#hasExactSynonym': 'MVPA'}]}	EXMO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9009	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		MONDO:0015716	moderately severe hemophilia B	MONDO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8955	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		MONDO:0015720	moderately severe hemophilia A	MONDO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8944	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		HP:0002342	Moderate intellectual disability	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8944	
nmdc:DrainageClassEnum.moderately well	moderately well	permissible_value		HP:0011343	Moderate global developmental delay	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8939	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		MONDO:0024493	tumor grade 3, general grading system	MONDO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9438	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		PATO:0002106	poorly differentiated	PATO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9431	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		PATO:0002480	poorly ossified	PATO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9240	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		OPMI:0000349	poor quality of life	OPMI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9238	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		SIO:001295	poor quality	SIO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9150	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		SYMP:0000218	poor enunciation	SYMP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9090	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		OPMI:0000343	poor health status	OPMI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9072	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		MCO:0000016	poor medium	MCO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9066	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		PBPKO:00454	poorly perfused tissue compartment	PBPKO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9057	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		HP:0002465	Poor speech	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9051	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		MP:0001443	poor grooming	MP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9042	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		DOID:0081417	poorly differentiated chordoma	DOID	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9038	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		SYMP:0000355	poor feeding	SYMP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9031	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		HP:0002311	Incoordination	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9019	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		HP:0002033	Poor suck	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9016	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		SYMP:0000245	decreased appetite	SYMP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9014	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		OBCS:0000289	poor management-staff relation	OBCS	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8995	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		OAE:0002044	poor quality sleep AE	OAE	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8977	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		HP:0000817	Reduced eye contact	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8975	
nmdc:DrainageClassEnum.poorly	poorly	permissible_value		HP:0002421	Poor head control	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8972	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		ZP:0011103	somite poorly differentiated, abnormal	ZP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8494	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		NCIT:C164128	Somewhat Comfortable	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8410	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		NCIT:C126947	Somewhat Dissatisfied, Unhappy	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8382	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		HP:0007010	Poor fine motor coordination	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8191	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		FBcv:0000352	partially lethal - majority die	DPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8182	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		FBcv:0000352	partially lethal - majority die	FBCV	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8173	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		GENEPIO:0100565	minor quality control issues identified datum	GENEPIO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8159	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		PBPKO:00454	poorly perfused tissue compartment	PBPKO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8156	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		NCBITaxon:909122	Plectorhinchus schotaf	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8146	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		OBCS:0000289	poor management-staff relation	OBCS	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8142	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		FBcv:0002051	some die during immature adult stage	FBCV	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8141	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		FBcv:0000350	partially lethal - majority live	DPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8137	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		ZP:0020915	somite border blurry, abnormal	ZP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8134	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		SNOMED:264925006	Somewhat heavy (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8134	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		FBcv:0000350	partially lethal - majority live	FBCV	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8129	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		NCIT:C106647	Slight Chance of Dozing Question	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8116	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		ZP:0002225	somite border inconspicuous, abnormal	ZP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8112	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		FBcv:0002051	some die during immature adult stage	DPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8103	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		NCIT:C110996	Somewhat Less Socially Active Than Before	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8097	
nmdc:DrainageClassEnum.somewhat poorly	somewhat poorly	permissible_value		CIO:0000005	low confidence from single evidence	CIO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8087	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		SIO:001294	very poor quality	SIO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9279	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		SIO:001309	very dissatisfied qualifier	SIO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9073	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		TXPO:0002328	very low level	TXPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8842	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		FOODON:03510085	very low salt claim	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8775	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		OBCS:0000372	very high uncertainty level	OBCS	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8758	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		FOODON:03510153	very low sodium claim	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8736	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		OBCS:0000374	very low uncertainty level	OBCS	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8733	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		EFO:0003965	very low birth weight infant	EFO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8645	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		VariO:0564	very severe	VARIO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8633	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		NCIT:C209732	Very Little Effect	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8560	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		SNOMED:275934008	Very poor response treatment (situation)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8546	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		SYMP:0000883	very high fever	SYMP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8525	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		TXPO:0001740	very high level	TXPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8467	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		AMPHX:0000038	gastrula-G6 stage	AMPHX	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8463	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		SNOMED:1336219002	Very bad (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8461	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		FOODON:03510036	very low salt or sodium claim	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8441	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		AMPHX:0000058	neurula-N5 stage	AMPHX	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8391	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		ECAO:0000290	hatched blastula stage	ECAO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8390	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		ECAO:0000590	very late blastula stage	ECAO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8390	
nmdc:DrainageClassEnum.very poorly	very poorly	permissible_value		PBPKO:00454	poorly perfused tissue compartment	PBPKO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8353	
nmdc:DrainageClassEnum.well	well	permissible_value		NCIT:C181708	Assay Plate Well Identifier	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9043	
nmdc:DrainageClassEnum.well	well	permissible_value		PATO:0002110	well differentiated	PATO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9041	
nmdc:DrainageClassEnum.well	well	permissible_value		MONDO:0024491	tumor grade 1, general grading system	MONDO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9036	
nmdc:DrainageClassEnum.well	well	permissible_value		ENVO:00000026	well	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8828	
nmdc:DrainageClassEnum.well	well	permissible_value		ENVO:01001866	well intervention	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8772	
nmdc:DrainageClassEnum.well	well	permissible_value		ENVO:01001867	well stimulation	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8742	
